annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2015,11,de 20 à 24 ans,Maladies neurologiques,107820,580.0,0.54
2015,11,de 20 à 24 ans,Maladies psychiatriques,232400,1950.0,0.84
2015,11,de 20 à 24 ans,Maladies respiratoires chroniques (hors mucoviscidose),33200,630.0,1.9
2015,11,de 25 à 29 ans,Cancers,139600,570.0,0.41
2015,11,de 25 à 29 ans,Diabète,34900,180.0,0.52
2015,11,de 25 à 29 ans,Maladies cardioneurovasculaires,148640,360.0,0.24
2015,11,de 25 à 29 ans,Maladies du foie ou du pancréas (hors mucoviscidose),34900,120.0,0.34
2015,11,de 25 à 29 ans,Maladies inflammatoires ou rares ou infection VIH,288240,1020.0,0.35
2015,11,de 25 à 29 ans,Maladies neurologiques,130560,620.0,0.47
2015,11,de 25 à 29 ans,Maladies psychiatriques,235260,2390.0,1.02
2015,11,de 25 à 29 ans,Maladies respiratoires chroniques (hors mucoviscidose),34900,820.0,2.35
2015,11,de 30 à 34 ans,Cancers,165160,930.0,0.56
2015,11,de 30 à 34 ans,Diabète,36420,280.0,0.77
2015,11,de 30 à 34 ans,Insuffisance rénale chronique terminale,18210,10.0,0.05
2015,11,de 30 à 34 ans,Maladies cardioneurovasculaires,215980,500.0,0.23
2015,11,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),36420,180.0,0.49
2015,11,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,282890,1300.0,0.46
2015,11,de 30 à 34 ans,Maladies neurologiques,182100,780.0,0.43
2015,11,de 30 à 34 ans,Maladies psychiatriques,245200,2800.0,1.14
2015,11,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),36420,1020.0,2.8
2015,11,de 35 à 39 ans,Cancers,236850,1490.0,0.63
2015,11,de 35 à 39 ans,Diabète,38940,430.0,1.1
2015,11,de 35 à 39 ans,Insuffisance rénale chronique terminale,28670,30.0,0.1
2015,11,de 35 à 39 ans,Maladies cardioneurovasculaires,359660,1110.0,0.31
2015,11,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),38940,240.0,0.62
2015,11,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,342330,1670.0,0.49
2015,11,de 35 à 39 ans,Maladies neurologiques,214170,1040.0,0.49
2015,11,de 35 à 39 ans,Maladies psychiatriques,253110,3440.0,1.36
2015,11,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),38940,1160.0,2.98
2015,11,de 40 à 44 ans,Cancers,271140,2220.0,0.82
2015,11,de 40 à 44 ans,Diabète,44680,780.0,1.75
2015,11,de 40 à 44 ans,Insuffisance rénale chronique terminale,33000,20.0,0.06
2015,11,de 40 à 44 ans,Maladies cardioneurovasculaires,501120,2260.0,0.45
2015,11,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),44680,440.0,0.98
2015,11,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,413800,2530.0,0.61
2015,11,de 40 à 44 ans,Maladies neurologiques,245740,1270.0,0.52
2015,11,de 40 à 44 ans,Maladies psychiatriques,301080,5350.0,1.78
2015,11,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),44680,1540.0,3.45
2015,11,de 45 à 49 ans,Cancers,448460,3950.0,0.88
2015,11,de 45 à 49 ans,Diabète,46900,1450.0,3.09
2015,11,de 45 à 49 ans,Insuffisance rénale chronique terminale,116280,140.0,0.12
2015,11,de 45 à 49 ans,Maladies cardioneurovasculaires,597490,4430.0,0.74
2015,11,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),46900,640.0,1.36
2015,11,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,422100,3070.0,0.73
2015,11,de 45 à 49 ans,Maladies neurologiques,281400,1270.0,0.45
